DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	Waist circumference adjusted for BMI in non-smokers	77,113 European ancestry women, 47,319 European ancestry men, 4,856 European ancestry individuals, 8,799 African American/Afro-Caribbean ancestry women, 1,803 African American/Afro-Caribbean ancestry men, 1,020 Indian Asian ancestry women, 6,691 Indian Asian ancestry men, 1,526 Filipino ancestry women, 2,469 Hispanic/Latino ancestry women, 1,318 Hispanic/Latino ancestry men	16,011 European ancestry women, 17,912 European ancestry men, 105,218 European ancestry individuals, 2,073 African American/Afro-Caribbean ancestry women, 647 African American/Afro-Caribbean ancestry men	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.7555	9E-10	9.045757490560675	(men)	0.0422	[0.029-0.056] unit increase	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST004504	Genome-wide genotyping array
2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	Waist circumference adjusted for BMI in smokers	19,276 European ancestry women, 16,408 European ancestry men, 973 European ancestry individuals, 1,701 African American/Afro-Caribbean ancestry women, 903 African American/Afro-Caribbean ancestry men, 10 Indian Asian ancestry women, 957 Indian Asian ancestry men, 267 Filipino ancestry women, 475 Hispanic/Latino ancestry women, 446 Hispanic/Latino ancestry men	5,485 European ancestry women, 6,471 European ancestry men, 13,416 European ancestry individuals, 253 African American/Afro-Caribbean ancestry women, 208 African American/Afro-Caribbean ancestry men	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.7555	2E-7	6.698970004336019		0.0468	[0.029-0.064] unit increase	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST004503	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.25	6E-9	8.221848749616356		0.07	[0.05-0.09] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2008-09-17	18391952	Weedon MN	2008-04-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18391952	Genome-wide association analysis identifies 20 loci that influence adult height.	Height	13,665 European ancestry individuals	16,482 European ancestry individuals	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-C	rs3791675	0	3791675	intron_variant	0	0.77	2E-12	11.698970004336019		0.09	[0.05-0.12] s.d. increase (males)	Affymetrix [402951]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000174	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Height	8,097 European ancestry tall individuals, 8,099 European ancestry short individuals	4,872 European ancestry tall individuals, 4,831 European ancestry short individuals	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.77	8E-16	15.096910013008056		1.22	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST001956	Genome-wide genotyping array
2010-05-11	20397748	Liu JZ	2010-04-01	Twin Res Hum Genet	www.ncbi.nlm.nih.gov/pubmed/20397748	Genome-wide association study of height and body mass index in Australian twin families.	Height	11,536 European ancestry individuals	NA	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-C	rs3791675	0	3791675	intron_variant	0	0.77	3E-7	6.522878745280337		0.09	[0.04-0.14] SD increase	Illumina [559712] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000644	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-G	rs3791675	0	3791675	intron_variant	0	0.23	4E-6	5.3979400086720375		0.45	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-05-05	19396169	Cho YS	2009-04-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19396169	A large-scale genome-wide association study of Asian populations uncovers genetic factors influencing eight quantitative traits.	Height	8,842 Korean ancestry individuals	7,861 Korean ancestry individuals	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-G	rs3791675	0	3791675	intron_variant	0	0.22	2E-9	8.698970004336019		0.42	[0.28-0.56] cm increase	Affymetrix [2156535] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000380	Genome-wide genotyping array
2008-07-01	18391951	Gudbjartsson DF	2008-04-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18391951	Many sequence variants affecting diversity of adult human height.	Height	30,968 European ancestry individuals	8,541 European ancestry individuals	2p16.1	2	55869757	EFEMP1, PNPT1	EFEMP1			ENSG00000115380			rs3791679-T	rs3791679	0	3791679	intron_variant	0	0.81	6E-11	10.221848749616356		5.8	[4.04-7.56] % s.d. increase	Affymetrix, Illumina [up to 304226]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000175	Genome-wide genotyping array
2012-10-24	20881960	Lango Allen H	2010-09-29	Nature	www.ncbi.nlm.nih.gov/pubmed/20881960	Hundreds of variants clustered in genomic loci and biological pathways affect human height.	Height	133,653 European ancestry individuals	50,074 European ancestry individuals	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-T	rs3791675	0	3791675	intron_variant	0	0.23	3E-35	34.52287874528034		0.053	[NR] unit decrease	Affymetrix, Illumina [2834208] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000817	Genome-wide genotyping array
2015-07-15	25429064	He M	2014-11-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25429064	Meta-analysis of genome-wide association studies of adult height in East Asians identifies 17 novel loci.	Height	36,227 East Asian ancestry individuals	57,699 East Asian ancestry individuals	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-T	rs3791675	0	3791675	intron_variant	0	0.77	1E-38	38.0		0.065	[0.051-0.079] unit decrease	Affymetrix, Illumina [2704730] (imputed)	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST002702	Genome-wide genotyping array
2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume (adjusted for hypertension)	46,055 European ancestry individuals, 2,469 African American individuals	NA	2p16.1	2	55907964	EFEMP1	EFEMP1			ENSG00000115380			rs78857879-A	rs78857879	0	78857879	intron_variant	0	NR	3E-21	20.522878745280337		0.0956	[0.076-0.115] unit increase	Affymetrix, Illumina [9900000] (imputed)	N	white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0005665	GCST011949	Genome-wide genotyping array
2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume x hypertension interaction (2df)	46,055 European ancestry individuals, 2,469 African American individuals	NA	2p16.1	2	55923729	EFEMP1	EFEMP1			ENSG00000115380			rs3762515-T	rs3762515	0	3762515	5_prime_UTR_variant	0	0.0958	1E-18	18.0				Affymetrix, Illumina [9900000] (imputed)	N	hypertension, white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0000537, http://www.ebi.ac.uk/efo/EFO_0005665	GCST011952	Genome-wide genotyping array
2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume	48,454 European ancestry individuals	NA	2p16.1	2	55900956	EFEMP1	EFEMP1			ENSG00000115380			rs7596872-A	rs7596872	0	7596872	intron_variant	0	NR	4E-24	23.397940008672037		0.0969	[0.078-0.116] unit increase	Affymetrix, Illumina [9900000] (imputed)	N	white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0005665	GCST011947	Genome-wide genotyping array
2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume	2,516 African American individuals, 48,454 European ancestry individuals	NA	2p16.1	2	55907964	EFEMP1	EFEMP1			ENSG00000115380			rs78857879-A	rs78857879	0	78857879	intron_variant	0	0.096	3E-22	21.522878745280337		0.0963	[0.077-0.116] unit increase	Affymetrix, Illumina [9900000] (imputed)	N	white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0005665	GCST011946	Genome-wide genotyping array
2018-01-18	29235454	Choquet H	2017-12-13	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29235454	A large multi-ethnic genome-wide association study identifies novel genetic loci for intraocular pressure.	Intraocular pressure	56,819 European ancestry individuals, 5,748 Hispanic/Latino individuals, 5,119 East Asian ancestry individuals, 2,070 African American individuals	37,930 European and Asian ancestry individuals	2p16.1	2	55867875	EFEMP1	EFEMP1			ENSG00000115380			rs7426380-?	rs7426380	0	7426380	intron_variant	0	NR	2E-13	12.698970004336019		0.1	[NR] unit decrease	Affymetrix [at least 665000] (imputed)	N	intraocular pressure measurement	http://www.ebi.ac.uk/efo/EFO_0004695	GCST005170	Genome-wide genotyping array
2016-06-29	25663218	Verhaaren BF	2015-07-02	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/25663218	Multiethnic genome-wide association study of cerebral white matter hyperintensities on MRI.	White matter hyperintensity burden	17,936 European ancestry individuals, 1,943 African American ancestry individuals, 795 Hispanic individuals, 204 Chinese ancestry individuals, 201 Malay ancestry individuals	NA	2p16.1	2	55907964	EFEMP1	EFEMP1			ENSG00000115380			rs78857879-A	rs78857879	0	78857879	intron_variant	0	0.1	2E-8	7.698970004336019				Affymetrix, Illumina [14227402] (imputed)	N	white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0005665	GCST003013	Genome-wide genotyping array
2016-06-29	25663218	Verhaaren BF	2015-07-02	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/25663218	Multiethnic genome-wide association study of cerebral white matter hyperintensities on MRI.	White matter hyperintensity burden	17,936 European ancestry individuals, 1,943 African American ancestry individuals, 795 Hispanic individuals, 204 Chinese ancestry individuals, 201 Malay ancestry individuals	NA	2p16.1	2	55907964	EFEMP1	EFEMP1			ENSG00000115380			rs78857879-A	rs78857879	0	78857879	intron_variant	0	0.1	3E-7	6.522878745280337	(EA)			Affymetrix, Illumina [14227402] (imputed)	N	white matter hyperintensity measurement	http://www.ebi.ac.uk/efo/EFO_0005665	GCST003013	Genome-wide genotyping array
2016-11-18	26785701	Wen W	2016-01-20	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26785701	Genome-wide association studies in East Asians identify new loci for waist-hip ratio and waist circumference.	Waist circumference adjusted for body mass index	up to 44,609 East Asian individuals	up to 24,146 East Asian individuals, up to 229,290 individuals	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.206	5E-14	13.301029995663981	(East Asian)	0.029	[0.021-0.037] unit increase	Affymetrix, Illumina [at least 1850000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST003336	Genome-wide genotyping array
2016-11-18	26785701	Wen W	2016-01-20	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26785701	Genome-wide association studies in East Asians identify new loci for waist-hip ratio and waist circumference.	Waist circumference adjusted for body mass index	up to 44,609 East Asian individuals	up to 24,146 East Asian individuals, up to 229,290 individuals	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.75	2E-19	18.69897000433602	(non-East Asian)	0.0353	[0.028-0.043] unit increase	Affymetrix, Illumina [at least 1850000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST003336	Genome-wide genotyping array
2016-11-18	26785701	Wen W	2016-01-20	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26785701	Genome-wide association studies in East Asians identify new loci for waist-hip ratio and waist circumference.	Waist circumference adjusted for body mass index	up to 44,609 East Asian individuals	up to 24,146 East Asian individuals, up to 229,290 individuals	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.2064	2E-10	9.698970004336019	(East Asian men)	0.04042	[0.028-0.053] unit increase	Affymetrix, Illumina [at least 1850000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST003336	Genome-wide genotyping array
2016-11-18	26785701	Wen W	2016-01-20	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26785701	Genome-wide association studies in East Asians identify new loci for waist-hip ratio and waist circumference.	Waist circumference adjusted for body mass index	up to 44,609 East Asian individuals	up to 24,146 East Asian individuals, up to 229,290 individuals	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.2064	6E-7	6.221848749616356	(East Asian women)	0.02433	[0.015-0.034] unit increase	Affymetrix, Illumina [at least 1850000] (imputed)	N	BMI-adjusted waist circumference	http://www.ebi.ac.uk/efo/EFO_0007789	GCST003336	Genome-wide genotyping array
2017-06-02	28073927	Springelkamp H	2017-01-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28073927	New insights into the genetics of primary open-angle glaucoma based on meta-analyses of intraocular pressure and optic disc characteristics.	Optic cup area	20,353 European ancestry individuals, 2,131 Erasmus Rucphen (founder/genetic isolate) individuals	7,333 Asian ancestry individuals	2p16.1	2	55869757	EFEMP1, PNPT1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	NR	5E-8	7.301029995663981		0.013	[0.0091-0.0169] unit decrease	Affymetrix, Illumina [~ 8000000] (imputed)	N	optic cup area measurement	http://www.ebi.ac.uk/efo/EFO_0006940	GCST004137	Genome-wide genotyping array
2017-06-02	28073927	Springelkamp H	2017-01-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28073927	New insights into the genetics of primary open-angle glaucoma based on meta-analyses of intraocular pressure and optic disc characteristics.	Optic cup area	20,353 European ancestry individuals, 2,131 Erasmus Rucphen (founder/genetic isolate) individuals	7,333 Asian ancestry individuals	2p16.1	2	55869757	EFEMP1, PNPT1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	NR	8E-7	6.096910013008056	(EA)	0.014	[0.0081-0.0199] unit decrease	Affymetrix, Illumina [~ 8000000] (imputed)	N	optic cup area measurement	http://www.ebi.ac.uk/efo/EFO_0006940	GCST004137	Genome-wide genotyping array
2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (leg fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.227809	7E-34	33.15490195998574		0.03641	NR unit increase (replication)	Affymetrix [25472837] (imputed)	N	body fat distribution	http://www.ebi.ac.uk/efo/EFO_0004341	GCST007295	Genome-wide genotyping array
2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (trunk fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.227809	8E-53	52.096910013008056	(females)	0.0601	NR unit decrease (replication)	Affymetrix [25472837] (imputed)	N	body fat distribution	http://www.ebi.ac.uk/efo/EFO_0004341	GCST007294	Genome-wide genotyping array
2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (arm fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.227809	3E-8	7.522878745280337	(females)	0.02194	NR unit increase (replication)	Affymetrix [25472837] (imputed)	N	body fat distribution	http://www.ebi.ac.uk/efo/EFO_0004341	GCST007293	Genome-wide genotyping array
2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (leg fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-G	rs3791679	0	3791679	intron_variant	0	0.227809	1E-40	40.0	(females)	0.05205	NR unit increase (replication)	Affymetrix [25472837] (imputed)	N	body fat distribution	http://www.ebi.ac.uk/efo/EFO_0004341	GCST007295	Genome-wide genotyping array
